# x/xi     	 z/xi     	#Re(OP0) 	#Im(OP0)  	#Re(OP1) 	#Im(OP1)  	#Re(OP2) 	#Im(OP2)  	total_FE  	bulk_FE   	grad_FE
1.60000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	5.60000000	1.02114191  0.00000000	1.02114191  0.00000000	0.92211015  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	6.00000000	1.01739480  0.00000000	1.01739480  0.00000000	0.93735370  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	6.00000000	1.01739474  0.00000000	1.01739473  0.00000000	0.93735366  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	6.00000000	1.01739474  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	6.00000000	1.01739473  0.00000000	1.01739473  0.00000000	0.93735365  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	6.40000000	1.01424985  0.00000000	1.01424985  0.00000000	0.94967322  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	6.40000000	1.01424980  0.00000000	1.01424979  0.00000000	0.94967317  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967317  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	6.40000000	1.01424979  0.00000000	1.01424979  0.00000000	0.94967316  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	6.80000000	1.01163097  0.00000000	1.01163097  0.00000000	0.95960602  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	6.80000000	1.01163092  0.00000000	1.01163091  0.00000000	0.95960597  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960597  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	6.80000000	1.01163091  0.00000000	1.01163091  0.00000000	0.95960596  0.00000000	0.00000000	0.00000000	0.00000000
